#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NS4A_Pestivirus_i=29_n=21    -             64 PV626369.1           -           4763   6.6e-71  226.7   1.2   1   2   8.5e-36     3e-35  112.4   0.1     1    64  2273  2336  2273  2336 0.98 -
NS4A_Pestivirus_i=29_n=21    -             64 PV626369.1           -           4763   6.6e-71  226.7   1.2   2   2   8.5e-36     3e-35  112.4   0.1     1    64  3137  3200  3137  3200 0.98 -
NS3_Hepacivirus_i=11_n=26    -            627 PV626369.1           -           4763   2.7e-70  229.5  17.1   1   2   1.3e-36   4.6e-36  116.4   4.6    46   482  1647  2113  1634  2120 0.75 -
NS3_Hepacivirus_i=11_n=26    -            627 PV626369.1           -           4763   2.7e-70  229.5  17.1   2   2   2.9e-37     1e-36  118.6   4.6    46   482  2511  2977  2498  2984 0.75 -
C_Pestivirus_i=28_n=21       -            101 PV626369.1           -           4763   3.2e-48  154.2   8.1   1   1   1.9e-48   6.8e-48  153.2   8.1     2   100   171   269   167   270 0.95 -
NS3_Orthoflavivirus_i=1_n=57 -            621 PV626369.1           -           4763   1.6e-43  141.0   1.6   1   2   3.2e-22   1.1e-21   68.9   0.1   110   474  1724  2104  1708  2125 0.74 -
NS3_Orthoflavivirus_i=1_n=57 -            621 PV626369.1           -           4763   1.6e-43  141.0   1.6   2   2   8.6e-23     3e-22   70.8   0.1   110   474  2588  2968  2572  2989 0.74 -
Ubiquitin/ubiquitin-like     PF00240.30    72 PV626369.1           -           4763   2.5e-34  109.3   3.7   1   1   6.9e-34   2.4e-33  106.1   0.3     1    72  2380  2451  2380  2451 0.99 Ubiquitin family
p7_Pestivirus_i=38_n=16      -             70 PV626369.1           -           4763   9.1e-33  104.3   4.4   1   1   2.6e-33   9.1e-33  104.3   4.4     2    70  1068  1136  1067  1136 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 PV626369.1           -           4763   2.7e-31  100.6   0.0   1   1   1.3e-31   4.6e-31   99.8   0.0     1   472  3548  4023  3548  4036 0.81 -
NS2_Pestivirus_i=57_n=3      -            456 PV626369.1           -           4763   4.8e-25   80.3   1.4   1   1   1.4e-25   4.8e-25   80.3   1.4   212   456  1343  1589  1263  1589 0.84 -
RdRp_Hepacivirus_i=10_n=26   -            594 PV626369.1           -           4763   1.4e-19   62.1   0.0   1   1   6.4e-20   2.3e-19   61.4   0.0    81   399  4248  4570  4197  4584 0.77 -
RdRp_Pegivirus_i=19_n=21     -            569 PV626369.1           -           4763   1.1e-16   52.4   0.0   1   1   5.3e-17   1.9e-16   51.6   0.0    42   413  4210  4612  4198  4625 0.75 -
RdRp_Orthoflavivirus_0_57    -            903 PV626369.1           -           4763     1e-07   22.4   0.0   1   1   5.5e-07   1.9e-06   18.3   0.0   534   797  4387  4624  4374  4630 0.81 -
NS5A_Pestivirus_i=61_n=2     -            220 PV626369.1           -           4763   1.2e-07   23.7   0.0   1   1   8.1e-08   2.8e-07   22.5   0.0    29   216  3576  3758  3550  3761 0.78 -
NS3_Pestivirus_i=20_n=21     -            683 PV626406.1           -           4069         0 1364.8   0.1   1   1         0         0 1364.1   0.1     1   683  1680  2362  1680  2362 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 PV626406.1           -           4069         0 1321.5   0.3   1   1         0         0 1321.1   0.3     1   715  3350  4064  3350  4066 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 PV626406.1           -           4069    1e-250  824.6   0.0   1   1  4.3e-251  1.5e-250  824.1   0.0     1   498  2854  3349  2854  3349 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 PV626406.1           -           4069  1.7e-219  721.2   6.7   1   2  2.6e-192  9.2e-192  629.7   2.6     5   404  1141  1540  1137  1549 0.98 -
NS2_Pestivirus_i=35_n=16     -            454 PV626406.1           -           4069  1.7e-219  721.2   6.7   2   2   1.6e-29   5.7e-29   93.1   0.1   400   454  1625  1679  1619  1679 0.96 -
NS4B_Pestivirus_i=23_n=21    -            347 PV626406.1           -           4069  3.2e-193  633.6   4.3   1   2   7.8e-07   2.7e-06   18.9   0.0     2    58  2428  2484  2427  2497 0.90 -
NS4B_Pestivirus_i=23_n=21    -            347 PV626406.1           -           4069  3.2e-193  633.6   4.3   2   2  4.4e-188  1.6e-187  614.9   0.9     2   347  2508  2853  2507  2853 0.99 -
E2_Pestivirus_i=24_n=21      -            374 PV626406.1           -           4069    3e-177  581.8   3.3   1   1  1.8e-177  6.1e-177  580.8   3.3     2   373   694  1065   693  1066 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 PV626406.1           -           4069  8.8e-121  394.0   2.5   1   1  2.5e-121  8.8e-121  394.0   2.5     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 PV626406.1           -           4069   1.9e-95  310.6   0.6   1   1     1e-95   3.6e-95  309.7   0.6     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 PV626406.1           -           4069   4.8e-86  278.9   0.1   1   1   2.6e-86   9.1e-86  278.0   0.1     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 PV626406.1           -           4069   5.4e-48  153.5   9.3   1   1   4.3e-48   1.5e-47  152.1   9.3     2   100   171   269   168   270 0.96 -
NS4A_Pestivirus_i=29_n=21    -             64 PV626406.1           -           4069     1e-43  139.6   4.6   1   2     8e-36   2.8e-35  112.5   0.1     1    64  2363  2426  2363  2426 0.98 -
NS4A_Pestivirus_i=29_n=21    -             64 PV626406.1           -           4069     1e-43  139.6   4.6   2   2   1.7e-09   5.9e-09   28.2   0.1    36    64  2478  2506  2472  2506 0.94 -
NS3_Pegivirus_i=21_n=21      -            629 PV626406.1           -           4069   2.2e-39  127.3   3.0   1   1     1e-39   3.6e-39  126.7   3.0    99   483  1798  2202  1737  2207 0.77 -
NS3_Hepacivirus_i=11_n=26    -            627 PV626406.1           -           4069   1.2e-37  121.6   4.3   1   1   5.4e-38   1.9e-37  121.0   4.3    46   482  1737  2203  1722  2210 0.76 -
Jiv90                        PF14901.12    90 PV626406.1           -           4069   1.9e-37  119.7   0.3   1   1   1.5e-37   5.3e-37  118.3   0.3     5    89  1536  1620  1533  1621 0.98 Cleavage inducing molecular chaperone
p7_Pestivirus_i=38_n=16      -             70 PV626406.1           -           4069   3.6e-33  105.5   3.7   1   1     1e-33   3.6e-33  105.5   3.7     2    70  1068  1136  1067  1136 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 PV626406.1           -           4069   5.1e-33  106.3   0.0   1   1   2.6e-33     9e-33  105.4   0.0     1   464  2854  3321  2854  3341 0.79 -
NS3_Orthoflavivirus_i=1_n=57 -            621 PV626406.1           -           4069   3.5e-23   73.9   0.1   1   1   1.9e-23   6.7e-23   73.0   0.1   110   474  1814  2194  1796  2215 0.74 -
RdRp_Hepacivirus_i=10_n=26   -            594 PV626406.1           -           4069   7.1e-20   63.0   0.0   1   1   3.2e-20   1.1e-19   62.4   0.0    83   399  3556  3876  3500  3889 0.77 -
NS2_Pestivirus_i=57_n=3      -            456 PV626406.1           -           4069   3.5e-17   54.4  15.8   1   2   3.9e-15   1.4e-14   45.8   2.2   209   387  1338  1522  1218  1541 0.80 -
NS2_Pestivirus_i=57_n=3      -            456 PV626406.1           -           4069   3.5e-17   54.4  15.8   2   2   1.8e-06   6.2e-06   17.3   0.0   420   456  1643  1679  1621  1679 0.88 -
RdRp_Pegivirus_i=19_n=21     -            569 PV626406.1           -           4069   7.7e-16   49.6   0.0   1   1   3.8e-16   1.3e-15   48.8   0.0    43   410  3517  3915  3505  3929 0.73 -
RdRp_Orthoflavivirus_0_57    -            903 PV626406.1           -           4069     2e-08   24.8   0.0   1   1   1.3e-07   4.7e-07   20.3   0.0   534   797  3693  3930  3678  3936 0.81 -
NS5A_Pestivirus_i=61_n=2     -            220 PV626406.1           -           4069   3.1e-08   25.7   0.0   1   1   1.8e-08   6.2e-08   24.7   0.0    26   216  2879  3064  2855  3067 0.80 -
NS3_Pestivirus_i=20_n=21     -            683 MF166858.1           -           3919         0 1359.8   0.1   1   1         0         0 1358.5   0.1     1   683  1589  2271  1589  2271 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 MF166858.1           -           3919         0 1318.4   0.3   1   1         0         0 1318.0   0.3     1   715  3179  3893  3179  3895 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 MF166858.1           -           3919  4.3e-244  802.8   0.0   1   1  1.7e-244  6.1e-244  802.3   0.0     1   498  2683  3178  2683  3178 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 MF166858.1           -           3919  4.9e-215  706.5   4.8   1   1  1.9e-215  7.1e-215  705.9   4.8     9   454  1144  1588  1136  1588 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 MF166858.1           -           3919  7.7e-187  612.6   0.9   1   1  2.1e-187  7.7e-187  612.6   0.9     3   347  2338  2682  2336  2682 0.99 -
E2_Pestivirus_i=24_n=21      -            374 MF166858.1           -           3919  7.5e-176  577.2   1.8   1   1  4.5e-176  1.6e-175  576.1   1.8     2   373   693  1064   692  1065 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 MF166858.1           -           3919  5.9e-122  397.8   3.3   1   1  3.2e-122  1.2e-121  396.8   3.3     1   227   270   496   270   496 0.99 -
E1_Pestivirus_i=27_n=21      -            198 MF166858.1           -           3919   1.9e-94  307.4   0.4   1   1   1.1e-94   4.1e-94  306.3   0.4     2   198   498   691   497   691 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 MF166858.1           -           3919   7.2e-85  275.1   0.1   1   1   3.9e-85   1.4e-84  274.1   0.1     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 MF166858.1           -           3919   1.4e-47  152.2   8.1   1   1   8.3e-48   3.1e-47  151.1   8.1     3   100   171   268   167   269 0.94 -
NS3_Pegivirus_i=21_n=21      -            629 MF166858.1           -           3919   1.5e-38  124.6   2.6   1   1   6.7e-39   2.5e-38  123.9   2.6   100   483  1708  2111  1650  2116 0.77 -
NS3_Hepacivirus_i=11_n=26    -            627 MF166858.1           -           3919   4.6e-37  119.7   3.7   1   1     2e-37   7.2e-37  119.1   3.7    47   482  1647  2112  1633  2119 0.75 -
NS4A_Pestivirus_i=29_n=21    -             64 MF166858.1           -           3919   5.2e-36  114.9   0.1   1   1     3e-36   1.1e-35  113.8   0.1     1    64  2272  2335  2272  2335 0.98 -
p7_Pestivirus_i=38_n=16      -             70 MF166858.1           -           3919   2.2e-31   99.8   2.4   1   1   5.9e-32   2.2e-31   99.8   2.4     2    70  1067  1135  1066  1135 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 MF166858.1           -           3919   6.4e-29   92.8   0.0   1   1   2.8e-29     1e-28   92.1   0.0     1   473  2683  3159  2683  3173 0.81 -
NS2_Pestivirus_i=57_n=3      -            456 MF166858.1           -           3919   4.8e-25   80.3   3.5   1   1   2.8e-25     1e-24   79.2   3.5   201   456  1332  1588  1138  1588 0.82 -
NS3_Orthoflavivirus_i=1_n=57 -            621 MF166858.1           -           3919     2e-22   71.4   0.1   1   1     1e-22   3.7e-22   70.5   0.1   110   474  1723  2103  1707  2122 0.74 -
RdRp_Hepacivirus_i=10_n=26   -            594 MF166858.1           -           3919   1.8e-20   65.0   0.0   1   1   7.7e-21   2.8e-20   64.4   0.0    47   399  3349  3705  3321  3717 0.78 -
RdRp_Pegivirus_i=19_n=21     -            569 MF166858.1           -           3919     8e-16   49.6   0.0   1   1   3.9e-16   1.4e-15   48.7   0.0    42   414  3345  3748  3334  3761 0.74 -
RdRp_Orthoflavivirus_0_57    -            903 MF166858.1           -           3919   9.5e-08   22.6   0.0   1   1   5.1e-07   1.9e-06   18.3   0.0   534   797  3522  3759  3507  3765 0.80 -
NS5A_Pestivirus_i=61_n=2     -            220 MF166858.1           -           3919   3.2e-07   22.3   0.0   1   1   1.9e-07   6.8e-07   21.3   0.0    26   216  2708  2893  2684  2896 0.83 -
#
# Program:         hmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      aa_BVDV.fasta
# Target file:     PPHMMDB.hmm
# Option settings: ./src/hmmscan --domtblout BVDV_domains.tbl --domE 1e-05 --cpu 5 PPHMMDB.hmm aa_BVDV.fasta 
# Current dir:     /home/katya/Desktop/hmmer/hmmer-3.4
# Date:            Mon Feb 16 21:25:54 2026
# [ok]
